review_id,category,brand,review_text,rating,true_sentiment,review_date,helpful_votes,verified_purchase,review_length,month,quarter,predicted_label,confidence_score,predicted_sentiment
REV00179,Automotive,Michelin,Incredible value for money. Works exactly as described.,5,positive,2024-01-27,85,True,55,1,1,POSITIVE,0.999871015548706,positive
REV00180,Automotive,Bosch,Standard quality. Meets basic requirements.,3,neutral,2024-12-02,38,False,43,12,4,POSITIVE,0.9993390440940857,positive
REV00181,Fashion,Levi's,Functional product. Does the job. Pretty basic though.,3,neutral,2024-12-01,100,True,54,12,4,POSITIVE,0.9983128309249878,positive
REV00182,Fashion,Zara,Functional product. Does the job. Pretty basic though.,4,neutral,2024-12-09,134,True,54,12,4,POSITIVE,0.9983128309249878,positive
REV00183,Books,Scholastic,Incredible value for money. Works exactly as described.,5,positive,2024-04-19,87,False,55,4,2,POSITIVE,0.999871015548706,positive
REV00184,Beauty,Maybelline,"Poor quality, misleading description. Returning immediately.",1,negative,2024-02-21,129,True,60,2,1,NEGATIVE,0.9995051622390747,negative
REV00185,Automotive,WeatherTech,"Amazing product, great customer service, fast shipping!",4,positive,2024-04-02,42,False,55,4,2,POSITIVE,0.9998639822006226,positive
REV00186,Electronics,LG,This product changed my life. So happy with my purchase!,5,positive,2024-11-08,72,False,56,11,4,POSITIVE,0.9998542070388794,positive
REV00187,Beauty,CeraVe,Exactly what I needed. Quality is top notch.,5,positive,2024-04-09,94,False,44,4,2,POSITIVE,0.9997501969337463,positive
REV00188,Food & Grocery,Kirkland,Mediocre product. Does what you need it to do.,3,neutral,2024-03-23,51,True,46,3,1,NEGATIVE,0.9973958730697632,negative
REV00189,Sports,Nike,Functional product. Does the job. Pretty basic though.,3,neutral,2024-02-22,132,True,54,2,1,POSITIVE,0.9983128309249878,positive
REV00190,Sports,Nike,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-09-19,37,False,58,9,3,NEGATIVE,0.88319993019104,negative
REV00191,Fashion,Adidas,Horrible experience. Product looks nothing like the photos.,2,negative,2024-07-31,13,False,59,7,3,NEGATIVE,0.9995336532592773,negative
REV00192,Automotive,3M,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-01-15,81,True,64,1,1,POSITIVE,0.9998515844345093,positive
REV00193,Automotive,3M,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-08-29,35,False,54,8,3,POSITIVE,0.9998214840888977,positive
REV00194,Food & Grocery,Clif Bar,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-04-20,38,False,64,4,2,POSITIVE,0.9998515844345093,positive
REV00195,Fashion,Zara,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-08-02,117,True,64,8,3,POSITIVE,0.9998515844345093,positive
REV00196,Fashion,H&M,"Product is okay, does what it says. Nothing special.",3,neutral,2024-10-21,61,True,52,10,4,NEGATIVE,0.7464097142219543,neutral
REV00197,Sports,Reebok,Incredible value for money. Works exactly as described.,4,positive,2024-08-01,47,True,55,8,3,POSITIVE,0.999871015548706,positive
REV00198,Automotive,Bosch,Cheap and flimsy. Fell apart immediately. Don't waste your money.,1,negative,2024-09-16,141,True,65,9,3,NEGATIVE,0.9996438026428223,negative
REV00199,Books,Random House,"Amazing product, great customer service, fast shipping!",5,positive,2024-05-09,4,False,55,5,2,POSITIVE,0.9998639822006226,positive
REV00200,Fashion,Zara,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-06-19,34,True,64,6,2,POSITIVE,0.9998515844345093,positive
REV00201,Automotive,WeatherTech,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-12-16,118,False,65,12,4,POSITIVE,0.9998725652694702,positive
REV00202,Home & Kitchen,Dyson,Exactly what I needed. Quality is top notch.,4,positive,2024-04-13,11,True,44,4,2,POSITIVE,0.9997501969337463,positive
REV00203,Electronics,Sony,Cheap and flimsy. Fell apart immediately. Don't waste your money.,1,negative,2024-10-05,121,False,65,10,4,NEGATIVE,0.9996438026428223,negative
REV00204,Electronics,Samsung,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-06-18,69,True,59,6,2,POSITIVE,0.999882698059082,positive
REV00205,Automotive,Meguiar's,Complete disappointment. Expected much better quality.,2,negative,2024-07-16,86,True,54,7,3,NEGATIVE,0.9997788071632385,negative
REV00206,Food & Grocery,Annie's,Surprised by how good this is. Will order more.,4,positive,2024-02-12,108,True,47,2,1,POSITIVE,0.9998069405555725,positive
REV00207,Books,Scholastic,"Poor quality, misleading description. Returning immediately.",1,negative,2024-06-13,26,True,60,6,2,NEGATIVE,0.9995051622390747,negative
REV00208,Automotive,Michelin,Fantastic experience from start to finish. Love it!,5,positive,2024-03-26,113,False,51,3,1,POSITIVE,0.999889612197876,positive
REV00209,Food & Grocery,Whole Foods,Functional product. Does the job. Pretty basic though.,3,neutral,2024-08-10,70,True,54,8,3,POSITIVE,0.9983128309249878,positive
REV00210,Fashion,H&M,Outstanding quality and fast delivery. Will definitely buy again.,5,positive,2024-03-14,112,True,65,3,1,POSITIVE,0.9998725652694702,positive
REV00211,Home & Kitchen,KitchenAid,Incredible value for money. Works exactly as described.,5,positive,2024-10-17,8,True,55,10,4,POSITIVE,0.999871015548706,positive
REV00212,Food & Grocery,Kirkland,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-09-28,93,False,64,9,3,POSITIVE,0.9998515844345093,positive
REV00213,Automotive,Michelin,Best purchase I've made this year. Highly recommend to everyone.,4,positive,2024-04-05,127,False,64,4,2,POSITIVE,0.9998515844345093,positive
REV00214,Fashion,Zara,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-11-09,73,False,52,11,4,POSITIVE,0.9996135830879211,positive
REV00215,Beauty,L'Oreal,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-12-31,113,True,64,12,4,POSITIVE,0.9998515844345093,positive
REV00216,Automotive,Michelin,Mediocre product. Does what you need it to do.,3,neutral,2024-06-02,40,True,46,6,2,NEGATIVE,0.9973958730697632,negative
REV00217,Automotive,WeatherTech,This product changed my life. So happy with my purchase!,5,positive,2024-05-01,126,True,56,5,2,POSITIVE,0.9998542070388794,positive
REV00218,Automotive,WeatherTech,It's fine. Not what I was hoping for but acceptable.,4,neutral,2024-10-09,33,True,52,10,4,POSITIVE,0.9996135830879211,positive
REV00219,Fashion,Zara,Exactly what I needed. Quality is top notch.,5,positive,2024-07-28,147,True,44,7,3,POSITIVE,0.9997501969337463,positive
REV00220,Home & Kitchen,Instant Pot,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-09-21,88,True,52,9,3,POSITIVE,0.9996135830879211,positive
REV00221,Home & Kitchen,Dyson,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-09-22,39,False,59,9,3,POSITIVE,0.999882698059082,positive
REV00222,Home & Kitchen,Dyson,This product changed my life. So happy with my purchase!,5,positive,2024-09-22,72,True,56,9,3,POSITIVE,0.9998542070388794,positive
REV00223,Sports,Under Armour,Mediocre product. Does what you need it to do.,3,neutral,2024-11-16,77,True,46,11,4,NEGATIVE,0.9973958730697632,negative
REV00224,Home & Kitchen,Cuisinart,"Poor quality, misleading description. Returning immediately.",1,negative,2024-11-15,86,True,60,11,4,NEGATIVE,0.9995051622390747,negative
REV00225,Electronics,Apple,Fantastic experience from start to finish. Love it!,4,positive,2024-04-17,146,False,51,4,2,POSITIVE,0.999889612197876,positive
REV00226,Electronics,LG,Cheap and flimsy. Fell apart immediately. Don't waste your money.,1,negative,2024-06-03,123,True,65,6,2,NEGATIVE,0.9996438026428223,negative
REV00227,Books,Simon & Schuster,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-07-31,123,False,59,7,3,POSITIVE,0.999882698059082,positive
REV00228,Beauty,MAC,Functional product. Does the job. Pretty basic though.,4,neutral,2024-06-12,88,False,54,6,2,POSITIVE,0.9983128309249878,positive
REV00229,Home & Kitchen,Instant Pot,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-08-26,31,False,64,8,3,POSITIVE,0.9998515844345093,positive
REV00230,Food & Grocery,Trader Joe's,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-07-15,107,True,59,7,3,POSITIVE,0.999882698059082,positive
REV00231,Home & Kitchen,Instant Pot,Horrible experience. Product looks nothing like the photos.,1,negative,2024-03-22,127,False,59,3,1,NEGATIVE,0.9995336532592773,negative
REV00232,Food & Grocery,Kirkland,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-09-15,117,True,64,9,3,POSITIVE,0.9998515844345093,positive
REV00233,Beauty,CeraVe,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-11-01,120,False,59,11,4,POSITIVE,0.999882698059082,positive
REV00234,Electronics,Apple,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-07-25,93,True,54,7,3,POSITIVE,0.9998214840888977,positive
REV00235,Books,Penguin,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-05-27,18,False,55,5,2,NEGATIVE,0.997026264667511,negative
REV00236,Food & Grocery,Clif Bar,Fantastic experience from start to finish. Love it!,5,positive,2024-03-01,32,True,51,3,1,POSITIVE,0.999889612197876,positive
REV00237,Books,Simon & Schuster,Functional product. Does the job. Pretty basic though.,3,neutral,2024-07-06,36,True,54,7,3,POSITIVE,0.9983128309249878,positive
REV00238,Books,Scholastic,Absolutely love this product! Exceeded all my expectations.,4,positive,2024-06-19,121,False,59,6,2,POSITIVE,0.999882698059082,positive
REV00239,Home & Kitchen,Cuisinart,"Poor quality, misleading description. Returning immediately.",1,negative,2024-11-09,81,True,60,11,4,NEGATIVE,0.9995051622390747,negative
REV00240,Books,Scholastic,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-09-16,130,False,58,9,3,NEGATIVE,0.88319993019104,negative
REV00241,Sports,Reebok,Horrible experience. Product looks nothing like the photos.,1,negative,2024-02-26,106,False,59,2,1,NEGATIVE,0.9995336532592773,negative
REV00242,Electronics,Dell,Fantastic experience from start to finish. Love it!,5,positive,2024-01-27,149,False,51,1,1,POSITIVE,0.999889612197876,positive
REV00243,Home & Kitchen,Cuisinart,Okay product. Delivery was average. Would consider alternatives.,4,neutral,2024-07-13,37,True,64,7,3,POSITIVE,0.9861683249473572,positive
REV00244,Electronics,Dell,Worst purchase ever. Complete waste of money. Avoid at all costs.,1,negative,2024-08-13,80,False,65,8,3,NEGATIVE,0.9998062252998352,negative
REV00245,Home & Kitchen,Ninja,Standard quality. Meets basic requirements.,3,neutral,2024-11-09,120,True,43,11,4,POSITIVE,0.9993390440940857,positive
REV00246,Home & Kitchen,Cuisinart,Incredible value for money. Works exactly as described.,5,positive,2024-09-01,134,False,55,9,3,POSITIVE,0.999871015548706,positive
REV00247,Automotive,3M,Surprised by how good this is. Will order more.,5,positive,2024-06-30,67,False,47,6,2,POSITIVE,0.9998069405555725,positive
REV00248,Beauty,Maybelline,Five stars! Perfect in every way. Couldn't be happier.,4,positive,2024-06-01,73,True,54,6,2,POSITIVE,0.9998214840888977,positive
REV00249,Food & Grocery,Kirkland,Surprised by how good this is. Will order more.,5,positive,2024-05-20,73,True,47,5,2,POSITIVE,0.9998069405555725,positive
REV00250,Books,Random House,"Poor quality, misleading description. Returning immediately.",1,negative,2024-05-27,20,False,60,5,2,NEGATIVE,0.9995051622390747,negative
REV00251,Food & Grocery,Kirkland,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-10-02,69,False,55,10,4,NEGATIVE,0.997026264667511,negative
REV00252,Home & Kitchen,KitchenAid,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-01-26,135,True,64,1,1,POSITIVE,0.9861683249473572,positive
REV00253,Beauty,L'Oreal,Incredible value for money. Works exactly as described.,5,positive,2024-02-21,35,True,55,2,1,POSITIVE,0.999871015548706,positive
REV00254,Home & Kitchen,Ninja,It's fine. Not what I was hoping for but acceptable.,3,neutral,2024-04-12,73,False,52,4,2,POSITIVE,0.9996135830879211,positive
REV00255,Sports,Nike,Worst purchase ever. Complete waste of money. Avoid at all costs.,2,negative,2024-04-28,136,True,65,4,2,NEGATIVE,0.9998062252998352,negative
REV00256,Home & Kitchen,Ninja,"Poor quality, misleading description. Returning immediately.",2,negative,2024-01-19,101,False,60,1,1,NEGATIVE,0.9995051622390747,negative
REV00257,Home & Kitchen,Instant Pot,Terrible product. Broke after one week of use. Very disappointed.,1,negative,2024-11-04,27,False,65,11,4,NEGATIVE,0.9998026490211487,negative
REV00258,Sports,Reebok,Cheap and flimsy. Fell apart immediately. Don't waste your money.,1,negative,2024-03-09,129,False,65,3,1,NEGATIVE,0.9996438026428223,negative
REV00259,Sports,Under Armour,Horrible experience. Product looks nothing like the photos.,1,negative,2024-08-22,65,True,59,8,3,NEGATIVE,0.9995336532592773,negative
REV00260,Electronics,Sony,Okay product. Delivery was average. Would consider alternatives.,3,neutral,2024-04-08,44,False,64,4,2,POSITIVE,0.9861683249473572,positive
REV00261,Books,Scholastic,"Amazing product, great customer service, fast shipping!",5,positive,2024-04-04,35,False,55,4,2,POSITIVE,0.9998639822006226,positive
REV00262,Automotive,3M,"Amazing product, great customer service, fast shipping!",4,positive,2024-05-16,84,False,55,5,2,POSITIVE,0.9998639822006226,positive
REV00263,Electronics,Sony,Arrived on time. Product is as described. Nothing more.,3,neutral,2024-03-01,119,False,55,3,1,NEGATIVE,0.997026264667511,negative
REV00264,Home & Kitchen,Ninja,Works as expected. Would neither recommend nor discourage.,3,neutral,2024-11-23,75,False,58,11,4,NEGATIVE,0.88319993019104,negative
REV00265,Beauty,Maybelline,Complete disappointment. Expected much better quality.,1,negative,2024-11-06,95,False,54,11,4,NEGATIVE,0.9997788071632385,negative
REV00266,Food & Grocery,Clif Bar,Absolutely awful. Customer service was no help at all.,2,negative,2024-12-14,20,False,54,12,4,NEGATIVE,0.999640703201294,negative
REV00267,Automotive,Bosch,Worst purchase ever. Complete waste of money. Avoid at all costs.,1,negative,2024-10-07,129,True,65,10,4,NEGATIVE,0.9998062252998352,negative
REV00268,Home & Kitchen,Dyson,Surprised by how good this is. Will order more.,5,positive,2024-12-14,52,False,47,12,4,POSITIVE,0.9998069405555725,positive
REV00269,Fashion,Levi's,Absolutely love this product! Exceeded all my expectations.,5,positive,2024-09-19,106,False,59,9,3,POSITIVE,0.999882698059082,positive
REV00270,Electronics,Dell,Five stars! Perfect in every way. Couldn't be happier.,5,positive,2024-07-21,65,True,54,7,3,POSITIVE,0.9998214840888977,positive
REV00271,Beauty,CeraVe,"Amazing product, great customer service, fast shipping!",5,positive,2024-02-02,138,True,55,2,1,POSITIVE,0.9998639822006226,positive
REV00272,Fashion,H&M,"Amazing product, great customer service, fast shipping!",4,positive,2024-03-10,107,False,55,3,1,POSITIVE,0.9998639822006226,positive
REV00273,Books,Random House,Defective product. Very frustrated with this purchase.,1,negative,2024-12-15,138,True,54,12,4,NEGATIVE,0.9998204112052917,negative
REV00274,Automotive,Bosch,Surprised by how good this is. Will order more.,5,positive,2024-03-06,57,True,47,3,1,POSITIVE,0.9998069405555725,positive
REV00275,Electronics,Sony,Surprised by how good this is. Will order more.,5,positive,2024-07-13,58,True,47,7,3,POSITIVE,0.9998069405555725,positive
REV00276,Food & Grocery,Kirkland,This product changed my life. So happy with my purchase!,5,positive,2024-02-27,8,False,56,2,1,POSITIVE,0.9998542070388794,positive
REV00277,Electronics,Samsung,Best purchase I've made this year. Highly recommend to everyone.,5,positive,2024-08-16,12,True,64,8,3,POSITIVE,0.9998515844345093,positive
REV00278,Electronics,LG,Surprised by how good this is. Will order more.,4,positive,2024-01-29,35,False,47,1,1,POSITIVE,0.9998069405555725,positive
REV00279,Beauty,CeraVe,Fantastic experience from start to finish. Love it!,5,positive,2024-06-13,60,False,51,6,2,POSITIVE,0.999889612197876,positive
REV00280,Home & Kitchen,Cuisinart,Five stars! Perfect in every way. Couldn't be happier.,4,positive,2024-10-12,44,False,54,10,4,POSITIVE,0.9998214840888977,positive
REV00281,Food & Grocery,Whole Foods,Defective product. Very frustrated with this purchase.,2,negative,2024-06-12,106,False,54,6,2,NEGATIVE,0.9998204112052917,negative
REV00282,Home & Kitchen,Instant Pot,Surprised by how good this is. Will order more.,5,positive,2024-04-25,76,True,47,4,2,POSITIVE,0.9998069405555725,positive
